 ,TRACK_ID,Frame,POSITION_X,POSITION_Y,z,m0,m1,m2,m3,m4,NPscore
15062,3930,253,27.199564,20.806121,0,0.077,0.995,1.36,2.026,3.2689999999999997,0.53
15063,3930,254,27.076938,20.885655,0,0.078,0.9890000000000001,1.321,1.903,2.947,0.39299999999999996
15064,3931,253,4.615632000000001,32.242791000000004,0,0.18600000000000003,1.013,1.337,1.895,2.884,0.38
15065,3931,254,4.736263,32.253165,0,0.146,1.0859999999999999,1.446,2.046,3.073,0.344
15066,3931,255,4.709796,32.227895000000004,0,0.147,1.062,1.416,2.024,3.0980000000000003,0.38
15067,3931,256,4.703145999999999,32.345999,0,0.109,1.006,1.3659999999999999,2.009,3.1839999999999997,0.39899999999999997
15068,3931,257,4.6890480000000005,32.235476000000006,0,0.09300000000000001,1.0190000000000001,1.328,1.85,2.7560000000000002,0.41200000000000003
15069,3932,253,5.1981720000000005,33.036003,0,0.07200000000000001,0.945,1.199,1.6230000000000002,2.3480000000000003,0.369
15070,3932,254,5.146435,32.915239,0,0.11199999999999999,1.04,1.442,2.173,3.532,0.375
15071,3933,253,63.658588,34.473334,0,0.08800000000000001,1.03,1.4,2.028,3.123,0.5
15072,3933,255,63.796243000000004,35.000679000000005,0,0.081,1.065,1.51,2.33,3.8689999999999998,0.317
15073,3933,257,63.88960900000001,34.386219000000004,0,0.08900000000000001,0.946,1.212,1.6680000000000001,2.4730000000000003,0.395
15074,3933,259,63.550592,34.102796000000005,0,0.08,1.084,1.551,2.395,3.952,0.27399999999999997
15075,3933,260,63.561897,34.103860000000005,0,0.109,1.0979999999999999,1.5190000000000001,2.258,3.594,0.258
15076,3933,262,63.514283,34.188049,0,0.09,1.071,1.516,2.333,3.862,0.297
15077,3933,264,63.624806,34.245904,0,0.113,0.9790000000000001,1.274,1.7930000000000001,2.728,0.434
15078,3933,266,63.59780700000001,34.096146000000005,0,0.065,0.9109999999999999,1.185,1.6740000000000002,2.57,0.408
15079,3934,253,61.160050000000005,35.322272999999996,0,0.105,1.0090000000000001,1.349,1.953,3.049,0.541
15080,3934,254,61.106318,35.125566000000006,0,0.068,0.98,1.3530000000000002,2.043,3.343,0.386
15081,3935,253,25.608086,56.02970800000001,0,0.096,1.011,1.347,1.9269999999999998,2.96,0.5429999999999999
15082,3935,254,25.513124,56.094212999999996,0,0.1,1.097,1.574,2.457,4.122,0.26
15083,3935,255,25.497563,55.97823700000001,0,0.10400000000000001,1.035,1.416,2.09,3.3110000000000004,0.424
15084,3936,253,17.794203,61.462492000000005,0,0.127,1.024,1.3659999999999999,1.963,3.035,0.514
15085,3936,254,17.786489000000003,61.42339,0,0.09300000000000001,1.01,1.351,1.94,2.984,0.39799999999999996
15086,3936,255,17.63314,61.493747000000006,0,0.095,1.051,1.4780000000000002,2.255,3.698,0.363
15087,3937,253,13.623588999999999,61.913095999999996,0,0.109,0.988,1.321,1.9180000000000001,3.012,0.535
15088,3937,255,13.507878999999999,62.46916900000001,0,0.068,0.919,1.181,1.6340000000000001,2.439,0.312
15089,3938,253,3.81045,63.718172,0,0.075,0.991,1.355,2.0069999999999997,3.202,0.53
15090,3938,255,3.757383,64.471484,0,0.115,1.023,1.402,2.092,3.38,0.42700000000000005
15091,3939,253,4.830427,64.206415,0,0.084,0.941,1.21,1.6769999999999998,2.512,0.392
15092,3939,254,4.847318,64.293929,0,0.09300000000000001,1.0490000000000002,1.508,2.365,3.992,0.33
15093,3940,253,11.756136000000001,64.668856,0,0.099,1.0090000000000001,1.294,1.76,2.542,0.52
15094,3940,255,11.703335000000001,64.448608,0,0.08,1.03,1.4340000000000002,2.17,3.5380000000000003,0.40399999999999997
15095,3941,253,18.307450000000003,64.826461,0,0.07400000000000001,0.977,1.276,1.78,2.657,0.49200000000000005
15096,3941,255,18.032672,64.923817,0,0.107,1.034,1.3840000000000001,1.996,3.0989999999999998,0.43700000000000006
15097,3941,256,17.770529,64.960525,0,0.19399999999999998,1.054,1.4680000000000002,2.2119999999999997,3.582,0.23399999999999999
15098,3941,257,17.888101000000002,65.034473,0,0.084,1.048,1.4869999999999999,2.305,3.86,0.303
15099,3941,259,18.11992,64.793344,0,0.095,1.051,1.444,2.14,3.4019999999999997,0.439
15100,3941,260,18.032672,64.89854700000001,0,0.11699999999999999,1.0090000000000001,1.3630000000000002,1.9969999999999999,3.161,0.42100000000000004
15101,3941,262,17.775849,65.14180400000001,0,0.131,0.9670000000000001,1.274,1.8159999999999998,2.795,0.43799999999999994
15102,3941,263,17.661336000000002,65.24315,0,0.086,1.084,1.578,2.49,4.205,0.201
15103,3941,264,17.544163,65.26642500000001,0,0.08800000000000001,1.054,1.484,2.265,3.716,0.305
15104,3941,265,17.652425,65.237298,0,0.192,1.025,1.36,1.9409999999999998,2.98,0.275
15105,3942,253,7.577808000000001,66.709475,0,0.076,0.997,1.361,2.009,3.196,0.528
15106,3942,255,7.613186,66.834495,0,0.065,0.899,1.126,1.5019999999999998,2.138,0.26
15107,3943,253,5.573099,67.350003,0,0.096,1.055,1.501,2.312,3.821,0.331
15108,3943,254,5.64452,67.35771700000001,0,0.11599999999999999,1.014,1.339,1.886,2.8360000000000003,0.38799999999999996
15109,3944,253,13.765633000000001,67.833192,0,0.067,0.986,1.4369999999999998,2.301,3.9760000000000004,0.426
15110,3944,255,13.269676000000002,67.36955400000001,0,0.087,1.064,1.4769999999999999,2.2159999999999997,3.572,0.363
15111,3944,256,13.366233999999999,67.253578,0,0.08800000000000001,0.968,1.18,1.4980000000000002,1.98,0.345
15112,3944,257,13.384322000000001,67.226579,0,0.10400000000000001,1.089,1.547,2.377,3.9160000000000004,0.245
15113,3945,254,52.472357,4.251877,0,0.077,1.077,1.588,2.5580000000000003,4.42,0.23199999999999998
15114,3945,255,52.44296400000001,4.295501,0,0.10300000000000001,1.0070000000000001,1.335,1.9040000000000001,2.92,0.434
15115,3946,254,39.121019,8.443106,0,0.083,0.995,1.3230000000000002,1.906,2.969,0.395
15116,3946,255,39.169298,8.399482,0,0.138,1.052,1.385,1.944,2.91,0.406
15117,3947,254,35.128226000000005,10.871021,0,0.071,0.887,1.0859999999999999,1.3969999999999998,1.895,0.24600000000000002
15118,3947,255,34.896008,10.746001,0,0.09300000000000001,0.98,1.251,1.703,2.483,0.37799999999999995
15119,3948,254,29.363607000000005,13.647661999999999,0,0.114,1.08,1.4869999999999999,2.201,3.487,0.349
15120,3948,255,29.43024,13.402809,0,0.11900000000000001,1.053,1.465,2.199,3.5410000000000004,0.37200000000000005
15121,3948,256,29.452185,13.538602000000001,0,0.161,1.036,1.419,2.096,3.326,0.314
15122,3948,258,29.571619000000002,13.510007,0,0.12,0.9309999999999999,1.193,1.633,2.396,0.35600000000000004
15123,3949,254,8.310106000000001,17.75949,0,0.163,1.081,1.494,2.228,3.5669999999999997,0.298
15124,3949,256,8.230173,17.783696000000003,0,0.106,1.002,1.339,1.935,3.017,0.41100000000000003
15125,3950,254,59.529869000000005,34.925268,0,0.106,1.115,1.59,2.4530000000000003,4.055,0.24
15126,3950,256,58.978318,35.268009,0,0.08800000000000001,0.98,1.295,1.854,2.872,0.423
15127,3950,258,59.398066,35.59146500000001,0,0.09,1.013,1.358,1.97,3.083,0.414
15128,3951,254,49.510712999999996,35.74162200000001,0,0.07200000000000001,0.975,1.308,1.903,2.9939999999999998,0.38799999999999996
15129,3951,255,49.697312000000004,35.51725100000001,0,0.071,0.956,1.262,1.797,2.7560000000000002,0.382
15130,3952,254,11.077437000000002,61.61065400000001,0,0.107,1.045,1.443,2.1630000000000003,3.498,0.376
15131,3952,255,11.068791999999998,61.67875,0,0.08900000000000001,0.986,1.3090000000000002,1.869,2.8689999999999998,0.423
15132,3952,256,11.26643,61.87199900000001,0,0.08800000000000001,1.079,1.537,2.374,3.9339999999999997,0.28
15133,3952,257,11.385465000000002,61.74618099999999,0,0.106,0.9620000000000001,1.227,1.681,2.48,0.397
15134,3953,254,10.719268000000001,62.050884,0,0.122,0.951,1.187,1.568,2.2030000000000003,0.317
15135,3953,256,10.763823,61.98451700000001,0,0.071,1.056,1.54,2.434,4.119,0.267
15136,3953,257,10.765685,61.97401000000001,0,0.09,1.054,1.5230000000000001,2.391,4.029,0.26899999999999996
15137,3954,254,6.513675,62.820156000000004,0,0.08,1.03,1.416,2.0980000000000003,3.338,0.381
15138,3954,256,6.4724450000000004,62.905542000000004,0,0.064,0.971,1.395,2.209,3.7889999999999997,0.369
15139,3955,254,11.144468999999999,62.86750400000001,0,0.07400000000000001,0.987,1.337,1.9769999999999999,3.173,0.391
15140,3955,256,10.737223000000002,62.83026400000001,0,0.07400000000000001,0.922,1.151,1.538,2.2119999999999997,0.313
15141,3956,254,5.663406,64.00465400000002,0,0.121,0.958,1.253,1.7790000000000001,2.741,0.36
15142,3956,256,5.528943000000001,63.61443200000001,0,0.11800000000000001,0.9890000000000001,1.23,1.598,2.174,0.373
15143,3956,258,5.6494409999999995,63.544873,0,0.084,1.071,1.5219999999999998,2.351,3.906,0.273
15144,3956,259,5.739881,63.72269400000001,0,0.096,1.041,1.5,2.373,4.055,0.358
15145,3956,260,6.008541,63.5341,0,0.085,1.025,1.3969999999999998,2.072,3.327,0.40700000000000003
15146,3956,262,5.428661,63.66949400000001,0,0.12300000000000001,1.001,1.335,1.931,3.016,0.44799999999999995
15147,3957,254,33.842249,64.301776,0,0.14300000000000002,1.149,1.597,2.372,3.7510000000000003,0.221
15148,3957,256,33.856214,64.297387,0,0.102,1.063,1.51,2.331,3.867,0.307
15149,3958,254,15.091111000000003,66.801511,0,0.139,1.083,1.493,2.219,3.54,0.32899999999999996
15150,3958,255,14.969815000000002,66.695111,0,0.07,0.98,1.3619999999999999,2.075,3.424,0.429
15151,3958,256,14.913955000000001,66.405304,0,0.077,1.053,1.574,2.5780000000000003,4.531000000000001,0.237
15152,3958,258,14.158914000000001,66.41913600000001,0,0.135,0.986,1.263,1.715,2.4730000000000003,0.391
15153,3959,254,9.814469,67.727723,0,0.12300000000000001,0.96,1.209,1.618,2.3080000000000003,0.332
15154,3959,255,9.811942,67.769485,0,0.138,0.9590000000000001,1.197,1.578,2.201,0.294
15155,3959,257,10.348730000000002,67.253711,0,0.121,1.022,1.351,1.915,2.908,0.385
15156,3960,254,14.986573,67.800341,0,0.106,0.9159999999999999,1.128,1.47,2.042,0.27899999999999997
15157,3960,255,14.947604,67.734373,0,0.095,1.012,1.393,2.081,3.3510000000000004,0.43700000000000006
15158,3961,255,53.418785,2.461697,0,0.105,1.0490000000000002,1.4040000000000001,2.012,3.085,0.431
15159,3961,257,53.988955999999995,2.830373,0,0.069,0.9570000000000001,1.251,1.7590000000000001,2.659,0.41200000000000003
15160,3961,258,54.062771,2.8996660000000003,0,0.091,0.988,1.3030000000000002,1.848,2.819,0.42700000000000005
15161,3961,260,54.353376,2.995293,0,0.087,1.0190000000000001,1.3940000000000001,2.0709999999999997,3.32,0.41
15162,3962,255,50.726998,5.067566,0,0.115,1.109,1.5959999999999999,2.481,4.124,0.205
15163,3962,257,50.71476200000001,5.023277,0,0.07,0.919,1.208,1.7409999999999999,2.74,0.391
15164,3962,258,50.74362300000001,4.995879,0,0.134,0.961,1.25,1.758,2.673,0.386
15165,3962,260,51.487492,5.070093000000001,0,0.054000000000000006,0.868,1.102,1.505,2.219,0.284
15166,3963,255,50.449692999999996,6.55424,0,0.11800000000000001,1.1079999999999999,1.555,2.35,3.803,0.257
15167,3963,256,50.475229000000006,6.490267,0,0.121,1.043,1.452,2.194,3.571,0.34299999999999997
15168,3964,255,4.721633,10.129147,0,0.098,0.986,1.339,1.956,3.0639999999999996,0.43700000000000006
15169,3964,256,4.908232000000001,10.176628000000001,0,0.062,0.892,1.181,1.74,2.832,0.34299999999999997
15170,3964,257,5.140982000000001,10.072090000000001,0,0.087,1.016,1.358,1.96,3.049,0.39799999999999996
15171,3964,258,5.228230000000001,10.083927000000001,0,0.095,0.9440000000000001,1.207,1.659,2.46,0.384
15172,3964,259,5.406051,10.066371,0,0.085,1.074,1.499,2.254,3.627,0.35700000000000004
15173,3964,260,5.079536,10.023411999999999,0,0.111,1.073,1.508,2.292,3.74,0.272
15174,3964,261,5.2887450000000005,10.064376,0,0.081,1.069,1.51,2.295,3.7260000000000004,0.245
15175,3964,262,5.365087,9.882964000000001,0,0.078,0.948,1.28,1.879,2.98,0.466
15176,3964,264,4.662315,10.129679,0,0.063,0.9740000000000001,1.391,2.1630000000000003,3.6189999999999998,0.41200000000000003
15177,3965,255,49.551145000000005,23.575846000000002,0,0.076,1.0070000000000001,1.369,2.022,3.227,0.435
15178,3965,257,50.198057000000006,23.875628,0,0.059000000000000004,0.883,1.133,1.587,2.434,0.314
15179,3966,255,60.229715000000006,34.259071,0,0.126,1.031,1.482,2.332,3.9589999999999996,0.34600000000000003
15180,3966,256,60.211893,34.164109,0,0.10800000000000001,1.036,1.435,2.1719999999999997,3.56,0.36
15181,3966,257,60.141935000000004,33.951309,0,0.075,1.035,1.4480000000000002,2.2,3.603,0.33299999999999996
15182,3967,255,25.915582000000004,58.197075999999996,0,0.091,1.006,1.3619999999999999,2.004,3.1860000000000004,0.441
15183,3967,257,25.717678,58.948393,0,0.094,1.008,1.341,1.932,3.009,0.40700000000000003
15184,3968,255,16.87105,62.58620900000001,0,0.07200000000000001,0.937,1.202,1.6640000000000001,2.492,0.332
15185,3968,257,16.738449,62.29587,0,0.134,1.023,1.357,1.933,2.957,0.36700000000000005
15186,3968,259,16.923319,61.898466,0,0.08900000000000001,0.991,1.3130000000000002,1.868,2.8539999999999996,0.49700000000000005
15187,3968,260,17.083318000000002,61.809755,0,0.129,1.038,1.37,1.935,2.927,0.40299999999999997
15188,3968,262,17.057117,61.934376,0,0.133,1.042,1.4,2.019,3.1180000000000003,0.401
15189,3969,255,13.155961000000001,63.897988,0,0.079,0.924,1.208,1.7209999999999999,2.668,0.34
15190,3969,256,12.874134,63.92405599999999,0,0.09,1.06,1.5230000000000001,2.392,4.052,0.294
15191,3969,257,12.883178000000001,63.60193,0,0.076,0.9890000000000001,1.3619999999999999,2.04,3.305,0.39299999999999996
15192,3970,255,20.521767,64.190056,0,0.083,0.9790000000000001,1.335,1.994,3.236,0.433
15193,3970,257,20.860917,64.07674,0,0.08,0.958,1.226,1.6740000000000002,2.444,0.405
15194,3971,255,3.4565370000000004,64.47879900000001,0,0.09,1.092,1.575,2.465,4.1419999999999995,0.233
15195,3971,257,3.5503020000000007,64.438766,0,0.10300000000000001,1.0070000000000001,1.255,1.63,2.206,0.41200000000000003
15196,3972,256,49.703696,6.286644000000001,0,0.083,1.1340000000000001,1.61,2.474,4.078,0.20199999999999999
15197,3972,257,49.851858,6.410866,0,0.18899999999999997,0.97,1.2209999999999999,1.6269999999999998,2.302,0.242
15198,3972,258,49.97475,6.324283,0,0.142,0.977,1.3159999999999998,1.929,3.0669999999999997,0.396
15199,3972,259,49.919289000000006,6.395438000000001,0,0.11199999999999999,1.041,1.425,2.0869999999999997,3.264,0.456
15200,3972,260,49.986986,6.307658000000001,0,0.111,1.012,1.328,1.858,2.7739999999999996,0.43799999999999994
15201,3973,256,51.947672000000004,7.03171,0,0.086,0.9790000000000001,1.307,1.88,2.907,0.42200000000000004
15202,3973,257,52.27817700000001,6.970131,0,0.079,1.0090000000000001,1.412,2.154,3.5460000000000003,0.361
15203,3974,256,35.831131,9.527056000000002,0,0.057999999999999996,0.858,1.063,1.4169999999999998,2.044,0.21
15204,3974,258,35.535871,9.617496000000001,0,0.066,0.9490000000000001,1.311,2.0069999999999997,3.3569999999999998,0.408
15205,3974,259,35.463918,9.552991,0,0.096,0.985,1.344,1.9969999999999999,3.207,0.506
15206,3975,256,4.198145,31.24835,0,0.075,1.044,1.4869999999999999,2.3,3.823,0.314
15207,3975,258,3.841572,31.021053,0,0.14300000000000002,0.9570000000000001,1.225,1.683,2.487,0.35600000000000004
15208,3975,260,4.350696,31.122532000000003,0,0.07,0.9940000000000001,1.364,2.03,3.259,0.424
15209,3976,256,31.742179,40.352865,0,0.07200000000000001,0.965,1.3130000000000002,1.9409999999999998,3.103,0.41600000000000004
15210,3976,258,31.730475,39.961978,0,0.073,0.888,1.062,1.337,1.7830000000000001,0.21600000000000003
15211,3977,256,2.959516,41.445327000000006,0,0.084,0.978,1.287,1.835,2.8310000000000004,0.42200000000000004
15212,3977,257,2.959516,41.540023,0,0.11,0.98,1.28,1.797,2.7110000000000003,0.41200000000000003
15213,3977,259,2.740332,41.419791000000004,0,0.094,1.045,1.3980000000000001,2.006,3.083,0.48700000000000004
15214,3978,256,25.625243,55.197128,0,0.151,1.093,1.5319999999999998,2.3169999999999997,3.7539999999999996,0.261
15215,3978,258,25.602500000000003,55.654914000000005,0,0.096,1.05,1.504,2.358,3.987,0.294
15216,3979,256,28.677992000000003,56.733943,0,0.106,0.9059999999999999,1.083,1.35,1.758,0.221
15217,3979,257,28.517461,56.70162400000001,0,0.064,0.85,1.047,1.383,1.97,0.21600000000000003
15218,3979,258,28.532490000000003,56.682206,0,0.139,1.034,1.401,2.049,3.225,0.368
15219,3980,256,6.198332000000001,62.23269500000001,0,0.087,0.993,1.311,1.854,2.8089999999999997,0.42200000000000004
15220,3980,258,5.61526,62.20582900000001,0,0.11900000000000001,1.062,1.4669999999999999,2.182,3.478,0.326
15221,3981,256,15.311226000000003,63.127252999999996,0,0.092,1.073,1.548,2.425,4.075,0.271
15222,3981,258,15.337693,62.978293,0,0.09300000000000001,0.937,1.166,1.544,2.187,0.344
15223,3982,256,13.433399,65.801218,0,0.13,1.015,1.3719999999999999,2.0069999999999997,3.168,0.37799999999999995
15224,3982,258,13.764835000000001,65.324147,0,0.085,1.035,1.41,2.068,3.252,0.37799999999999995
15225,3982,259,13.733580000000002,65.287439,0,0.06,0.917,1.198,1.693,2.5839999999999996,0.353
15226,3982,261,13.348944,65.76770200000001,0,0.107,1.077,1.4680000000000002,2.145,3.35,0.298
15227,3982,262,13.397223000000002,65.73737799999999,0,0.127,0.9390000000000001,1.2009999999999998,1.65,2.445,0.39399999999999996
15228,3983,256,14.935767,65.942996,0,0.064,0.882,1.178,1.7369999999999999,2.8110000000000004,0.34
15229,3983,258,14.991095000000001,66.02199800000001,0,0.131,1.078,1.5090000000000001,2.285,3.715,0.276
15230,3984,256,7.090363000000002,66.69471200000001,0,0.08,0.982,1.355,2.056,3.3939999999999997,0.406
15231,3984,258,6.980771,67.356121,0,0.06,1.004,1.558,2.654,4.829,0.225
15232,3984,260,7.1257410000000005,66.972283,0,0.161,1.042,1.416,2.072,3.25,0.316
15233,3984,262,7.120288,66.488296,0,0.107,1.067,1.4869999999999999,2.235,3.602,0.33399999999999996
15234,3984,263,7.1257410000000005,66.68872700000001,0,0.10300000000000001,0.9640000000000001,1.268,1.805,2.779,0.47600000000000003
15235,3984,264,7.166971,66.80709700000001,0,0.091,1.045,1.399,2.0069999999999997,3.083,0.426
15236,3985,257,16.044455000000003,0.345667,0,0.076,0.9590000000000001,1.278,1.857,2.9330000000000003,0.42
15237,3985,258,15.848945000000002,0.32638200000000006,0,0.073,0.9890000000000001,1.36,2.046,3.338,0.402
15238,3986,257,19.977265000000003,6.025830999999999,0,0.068,0.9390000000000001,1.205,1.652,2.426,0.387
15239,3986,259,20.042568,5.256559000000001,0,0.071,1.0070000000000001,1.4369999999999998,2.247,3.7960000000000003,0.43700000000000006
15240,3987,257,53.138554000000006,6.198465,0,0.075,1.003,1.4069999999999998,2.1630000000000003,3.5989999999999998,0.363
15241,3987,258,53.460148,6.295954,0,0.07400000000000001,0.98,1.284,1.776,2.594,0.41600000000000004
15242,3987,259,53.549657,6.039796,0,0.08,1.002,1.328,1.882,2.855,0.501
15243,3987,260,53.555642000000006,6.132630000000001,0,0.061,0.938,1.237,1.755,2.68,0.42100000000000004
15244,3987,262,53.761659,5.945765,0,0.126,1.074,1.5030000000000001,2.2769999999999997,3.708,0.306
15245,3987,263,53.92205700000001,5.674046000000001,0,0.11,1.0270000000000001,1.3559999999999999,1.931,2.963,0.485
15246,3987,265,53.530505000000005,6.171998000000001,0,0.099,1.0390000000000001,1.4140000000000001,2.069,3.241,0.36700000000000005
15247,3987,266,53.18177900000001,6.046313000000001,0,0.052000000000000005,0.902,1.3,2.092,3.668,0.385
15248,3988,257,4.599539,8.762971,0,0.076,0.972,1.232,1.642,2.302,0.408
15249,3988,259,5.0748809999999995,8.678117,0,0.114,1.093,1.5819999999999999,2.483,4.175,0.228
15250,3988,261,4.923261,8.611218000000001,0,0.08199999999999999,1.0290000000000001,1.42,2.089,3.267,0.35700000000000004
15251,3989,257,63.934696,14.684796000000002,0,0.057999999999999996,0.903,1.226,1.834,3.0010000000000003,0.39299999999999996
15252,3989,259,63.783874000000004,15.182349,0,0.075,0.986,1.3,1.85,2.839,0.484
15253,3990,257,9.704744000000002,16.020648,0,0.085,1.072,1.49,2.229,3.576,0.301
15254,3990,258,9.663381,15.998969,0,0.14800000000000002,1.0090000000000001,1.3430000000000002,1.9240000000000002,2.964,0.384
15255,3990,259,9.785608000000002,15.805055,0,0.086,1.07,1.574,2.524,4.343,0.24100000000000002
15256,3990,260,9.749299,16.035145,0,0.066,0.8859999999999999,1.055,1.321,1.7519999999999998,0.233
15257,3990,262,9.731211,16.018520000000002,0,0.09,1.041,1.4609999999999999,2.2359999999999998,3.693,0.36200000000000004
15258,3991,257,28.647269,18.368630000000003,0,0.109,1.081,1.557,2.439,4.1080000000000005,0.23399999999999999
15259,3991,259,28.360787000000002,18.436061000000002,0,0.098,0.9690000000000001,1.188,1.525,2.055,0.34
15260,3992,257,56.610785,26.262978,0,0.13,1.06,1.494,2.293,3.792,0.28800000000000003
15261,3992,258,56.60533200000001,26.174267000000004,0,0.10400000000000001,1.031,1.3880000000000001,2.015,3.1460000000000004,0.39899999999999997
15262,3993,257,57.86949700000001,27.189855,0,0.15,1.0290000000000001,1.403,2.072,3.301,0.32299999999999995
15263,3993,258,57.893570000000004,27.138650000000002,0,0.081,1.003,1.334,1.9080000000000001,2.9330000000000003,0.418
15264,3993,259,57.935864,27.12535,0,0.092,1.056,1.444,2.127,3.362,0.439
15265,3994,257,11.601191000000002,31.864406000000002,0,0.16699999999999998,1.025,1.385,2.017,3.155,0.3
15266,3994,258,11.600393,31.846185000000002,0,0.19399999999999998,1.023,1.325,1.821,2.6630000000000003,0.29600000000000004
15267,3994,259,11.592546000000002,31.884888,0,0.192,0.986,1.2790000000000001,1.781,2.665,0.284
15268,3994,260,11.604516000000002,31.838604000000004,0,0.17300000000000001,0.951,1.192,1.588,2.256,0.263
15269,3994,261,11.633244,31.872253,0,0.172,0.9520000000000001,1.202,1.624,2.355,0.257
15270,3994,262,11.611964,31.861613,0,0.19,1.012,1.381,2.051,3.2939999999999996,0.3
15271,3994,264,11.607708000000002,31.882893,0,0.179,0.99,1.2930000000000001,1.8159999999999998,2.747,0.319
15272,3994,265,11.571399,31.839535,0,0.152,1.074,1.517,2.312,3.7769999999999997,0.248
15273,3994,266,11.594408000000001,31.861613,0,0.153,1.026,1.386,2.023,3.182,0.29100000000000004
15274,3994,267,11.629254,31.857091000000004,0,0.195,0.963,1.238,1.7069999999999999,2.5269999999999997,0.221
15275,3994,268,11.610368000000001,31.886484,0,0.15,0.996,1.296,1.806,2.698,0.385
15276,3994,269,11.59361,31.839801000000005,0,0.187,1.002,1.295,1.79,2.65,0.29100000000000004
15277,3994,270,11.553178,31.863076000000003,0,0.17600000000000002,1.043,1.381,1.955,2.9589999999999996,0.34600000000000003
15278,3994,271,11.616619,31.865736000000002,0,0.193,0.97,1.245,1.7109999999999999,2.526,0.251
15279,3994,272,11.603186,31.879036000000003,0,0.203,1.004,1.3559999999999999,1.9880000000000002,3.147,0.295
15280,3994,273,11.601058,31.8668,0,0.23800000000000002,1.0270000000000001,1.357,1.923,2.923,0.214
15281,3994,275,11.578182000000002,31.854963,0,0.179,1.03,1.4340000000000002,2.177,3.569,0.28600000000000003
15282,3994,277,11.575389,31.872519,0,0.20199999999999999,0.997,1.321,1.8840000000000001,2.8939999999999997,0.27899999999999997
15283,3994,278,11.629254,31.882494,0,0.225,1.055,1.41,2.021,3.0989999999999998,0.215
15284,3994,279,11.557434,31.863741,0,0.196,1.032,1.367,1.944,2.963,0.251
15285,3995,257,19.068875000000002,39.699436000000006,0,0.15,0.956,1.195,1.578,2.208,0.308
15286,3995,259,18.729326,39.848795,0,0.10099999999999999,1.0390000000000001,1.425,2.115,3.38,0.461
15287,3996,257,28.488201000000004,41.687254,0,0.059000000000000004,0.943,1.296,1.9469999999999998,3.1689999999999996,0.406
15288,3996,259,28.022168999999998,41.128521000000006,0,0.073,0.915,1.156,1.567,2.286,0.295
15289,3997,257,2.214583,42.101682000000004,0,0.069,0.9640000000000001,1.338,2.035,3.358,0.4
15290,3997,258,2.294383,41.93623,0,0.16,1.044,1.4409999999999998,2.1590000000000003,3.487,0.308
15291,3998,257,16.022244,62.664812000000005,0,0.075,1.03,1.4480000000000002,2.214,3.6430000000000002,0.332
15292,3998,259,15.729112,62.215405000000004,0,0.092,1.085,1.565,2.438,4.064,0.257
15293,3998,260,16.006018,62.472494000000005,0,0.153,1.052,1.439,2.117,3.338,0.31
15294,3998,262,16.104172000000002,62.605893,0,0.09699999999999999,0.993,1.344,1.9780000000000002,3.1489999999999996,0.45799999999999996
15295,3998,264,16.052302,62.815900000000006,0,0.086,0.982,1.325,1.94,3.07,0.462
15296,3998,265,15.931671000000001,62.662684000000006,0,0.162,1.04,1.426,2.122,3.408,0.308
15297,3999,257,22.143303,63.12579,0,0.11699999999999999,1.112,1.54,2.2880000000000003,3.635,0.251
15298,3999,259,22.322587000000006,63.053571000000005,0,0.11800000000000001,1.0590000000000002,1.449,2.135,3.373,0.423
15299,4000,257,35.223587,63.045989999999996,0,0.066,0.9229999999999999,1.166,1.551,2.178,0.35200000000000004
15300,4000,258,35.276920000000004,63.10185,0,0.10300000000000001,1.064,1.4369999999999998,2.086,3.245,0.36
15301,4000,259,35.188607999999995,63.08296400000001,0,0.095,1.08,1.5090000000000001,2.2769999999999997,3.682,0.344
15302,4001,257,3.482206,63.336861,0,0.091,1.062,1.5,2.3,3.7939999999999996,0.293
15303,4001,259,2.7211800000000004,63.117278,0,0.084,1.018,1.4169999999999998,2.154,3.5389999999999997,0.46799999999999997
15304,4002,257,22.795535,63.835877,0,0.066,0.934,1.242,1.805,2.8569999999999998,0.40700000000000003
15305,4002,258,22.749916000000002,63.683592000000004,0,0.08900000000000001,1.016,1.405,2.12,3.4589999999999996,0.385
15306,4003,257,33.845973,65.190615,0,0.087,1.058,1.475,2.229,3.6210000000000004,0.315
15307,4003,259,33.758193,64.42852500000001,0,0.126,0.9740000000000001,1.234,1.646,2.3209999999999997,0.382
15308,4003,260,33.957161,64.168111,0,0.077,0.9790000000000001,1.246,1.681,2.4130000000000003,0.435
15309,4004,257,9.78348,65.611693,0,0.121,0.9840000000000001,1.215,1.5630000000000002,2.1,0.37200000000000005
15310,4004,259,9.928317,65.057881,0,0.075,0.897,1.109,1.454,2.033,0.225
15311,4005,257,8.522108000000001,67.356121,0,0.076,1.023,1.402,2.079,3.319,0.36700000000000005
15312,4005,258,8.559747,67.209023,0,0.11699999999999999,0.958,1.181,1.531,2.099,0.34600000000000003
15313,4005,260,8.717086,66.90033,0,0.107,1.0270000000000001,1.391,2.04,3.227,0.409
15314,4006,258,28.125377000000004,0.161196,0,0.11199999999999999,0.905,1.072,1.319,1.693,0.217
15315,4006,259,28.019908,0.17409700000000003,0,0.078,1.01,1.381,2.046,3.267,0.493
15316,4006,260,27.955402999999997,0.20654900000000004,0,0.095,0.9590000000000001,1.2209999999999999,1.659,2.417,0.41600000000000004
